id,provincia,cantmiem,cantping,reldep,ingtoth,ingpch,gastot,gastotpc,gc_01,gc_02,gc_03,gc_04,gc_05,gc_06,gc_07,gc_08,gc_09,gc_10,gc_11,gc_12
541207642,62,2,2,1.0,17750.0,8875.0,19214.0363333333,9607.01816666667,12886.08,0.0,0.0,907.0,1177.76,0.0,2443.99633333334,0.0,760.0,0.0,0.0,1039.2
151613362,62,1,1,1.0,17333.3333333333,17333.3333333333,4592.688,4592.688,1026.21,0.0,0.0,693.51,0.0,0.0,0.0,720.0,680.0,0.0,1212.4,260.568
940952450,62,1,1,1.0,16000.0,16000.0,6065.894,6065.894,1651.029,0.0,0.0,377.765,0.0,2468.1,1299.0,270.0,0.0,0.0,0.0,0.0
66389338,62,2,2,1.0,24433.3333333333,12216.6666666667,4499.2645,2249.63225,3113.9195,0.0,0.0,715.345,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0
828131926,62,5,2,2.5,32883.3333333333,6576.66666666667,13490.0624,2698.01248,7743.2524,186.19,0.0,580.0,0.0,0.0,2814.5,1350.0,630.0,0.0,0.0,186.12
542112036,62,3,1,3.0,16166.6666666667,5388.88888888889,6184.82,2061.60666666667,3264.82,0.0,0.0,1620.0,0.0,0.0,0.0,700.0,600.0,0.0,0.0,0.0
644181453,62,1,1,1.0,41166.6666666667,41166.6666666667,19677.135,19677.135,7443.27,0.0,1000.0,3237.5,0.0,680.0,3656.0,600.0,2582.0,0.0,0.0,478.365
862609103,62,3,3,1.0,28633.3333333333,9544.44444444445,12356.006,4118.66866666667,1883.55,0.0,900.0,1878.0,3115.08,480.0,2165.0,1600.0,0.0,0.0,0.0,334.376
47589191,62,1,1,1.0,6000.0,6000.0,2857.56,2857.56,1264.36,259.8,0.0,770.5,0.0,0.0,0.0,0.0,0.0,0.0,562.9,0.0
279199255,62,2,2,1.0,47083.3333333333,23541.6666666667,9505.67,4752.835,3078.63,1939.84,0.0,983.2,192.0,0.0,0.0,380.0,1200.0,0.0,1732.0,0.0
202604142,62,1,1,1.0,32500.0,32500.0,11773.9559,11773.9559,1113.8059,0.0,3690.0,401.5,0.0,714.45,1472.2,650.0,1200.0,0.0,1732.0,800.0
717816124,62,2,2,1.0,23833.3333333333,11916.6666666667,8309.54,4154.77,1052.19,1827.26,200.0,377.0,1382.09,0.0,0.0,1522.0,400.0,0.0,822.7,726.3
781180632,62,2,1,2.0,15583.3333333333,7791.66666666667,9614.82,4807.41,3264.82,0.0,1800.0,1171.0,0.0,0.0,1299.0,1180.0,900.0,0.0,0.0,0.0
394615924,62,5,2,2.5,14840.1333333333,2968.02666666667,5228.07,1045.614,2455.11,0.0,900.0,358.16,160.0,0.0,192.0,692.8,350.0,0.0,0.0,120.0
753141052,62,2,1,2.0,35000.0,17500.0,23042.405,11521.2025,2643.465,433.0,4750.0,2588.5,5350.0,0.0,2720.0,1240.0,1285.0,1305.0,0.0,727.44
646462487,62,6,2,3.0,21966.6666666667,3661.11111111111,30144.4572857143,5024.07621428571,6434.38,1212.4,13050.0,848.5,0.0,0.0,1929.75728571428,900.0,3600.0,0.0,238.15,1931.27
46539720,62,1,1,1.0,6916.66666666667,6916.66666666667,1965.81288095238,1965.81288095238,744.76,0.0,440.0,292.0,0.0,95.26,177.292880952381,216.5,0.0,0.0,0.0,0.0
477418009,62,3,2,1.5,20285.0,6761.66666666667,4084.4885,1361.49616666667,1491.4685,433.0,0.0,1099.5,0.0,0.0,0.0,0.0,670.0,0.0,0.0,390.52
112308838,62,2,1,2.0,24666.6666666667,12333.3333333333,14489.12,7244.56,2169.33,0.0,1700.0,7875.0,160.0,173.2,866.0,716.0,690.0,0.0,0.0,139.59
740835512,62,1,1,1.0,12766.6666666667,12766.6666666667,3930.86,3930.86,2346.86,0.0,0.0,394.0,0.0,0.0,0.0,80.0,860.0,0.0,0.0,250.0
561685631,62,1,1,1.0,11750.0,11750.0,2184.675,2184.675,855.175,0.0,0.0,449.5,0.0,0.0,0.0,0.0,700.0,0.0,0.0,180.0
868275473,62,2,2,1.0,20333.3333333333,10166.6666666667,12350.077,6175.0385,1753.65,0.0,1000.0,2474.0,144.0,0.0,1047.427,2333.0,700.0,0.0,2598.0,300.0
534247258,62,1,1,1.0,9600.0,9600.0,11929.898,11929.898,8757.858,0.0,1360.0,525.62,186.19,454.65,0.0,216.5,0.0,0.0,0.0,429.08
636231192,62,4,2,2.0,17283.3333333333,4320.83333333333,14029.9,3507.475,1359.62,0.0,1790.0,8010.0,190.0,0.0,433.0,553.2,1140.0,0.0,0.0,554.08
959436750,62,5,4,1.25,15740.0,3148.0,7287.29,1457.458,1385.6,0.0,1300.0,1592.13,100.0,0.0,571.56,1133.0,805.0,0.0,0.0,400.0
614864053,62,4,3,1.33,9366.66666666667,2341.66666666667,5487.941,1371.98525,1938.541,0.0,410.0,525.0,62.8,0.0,0.0,1351.6,1200.0,0.0,0.0,0.0
718130924,62,4,2,2.0,20700.0,5175.0,8093.6685,2023.417125,4507.7465,166.272,750.0,600.0,32.0,0.0,129.9,433.0,1254.75,0.0,0.0,220.0
216826833,62,1,1,1.0,17333.3333333333,17333.3333333333,10391.195,10391.195,1127.965,1489.52,600.0,1330.0,88.0,0.0,2765.0,1930.0,0.0,0.0,0.0,1060.71
490657492,62,4,2,2.0,7550.0,1887.5,7929.75,1982.4375,3026.67,0.0,500.0,800.0,0.0,0.0,1299.0,1000.0,1000.0,0.0,0.0,304.08
514375134,62,8,1,8.0,26976.6666666667,3372.08333333333,10520.38,1315.0475,3160.9,0.0,1180.0,1006.07,528.25,320.0,2400.0,625.16,1300.0,0.0,0.0,0.0
759097450,62,5,4,1.25,59978.9066666667,11995.7813333333,13129.9608,2625.99216,5186.3008,0.0,0.0,565.02,0.0,4260.72,1212.4,1732.0,64.95,0.0,0.0,108.57
741104990,62,4,3,1.33,29616.6666666667,7404.16666666667,16903.9176333333,4225.97940833333,6984.0302,151.55,2260.0,696.1458,782.6237,0.0,3792.44283333333,1364.26,200.0,0.0,270.4596,402.4055
764725560,62,2,2,1.0,32151.5,16075.75,14631.1148,7315.5574,3503.836,0.0,1000.0,1994.6076,231.222,6248.19,0.0,539.84,275.0,0.0,0.0,838.4192
913960211,62,2,2,1.0,10500.0,5250.0,2412.63,1206.315,1190.75,0.0,700.0,401.88,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
348701971,62,3,3,1.0,49666.6666666667,16555.5555555556,17834.107,5944.70233333333,6983.857,2424.8,2600.0,516.0,350.0,0.0,0.0,800.0,780.0,0.0,2749.55,629.9
365353330,62,4,2,2.0,18800.0,4700.0,7504.16766666667,1876.04191666667,4411.837,597.54,480.0,511.0,140.292,0.0,174.571166666666,216.5,770.0,0.0,0.0,202.4275
796895095,62,3,3,1.0,27718.3333333333,9239.44444444444,18779.77,6259.92333333333,3169.56,0.0,0.0,800.0,1784.0,376.71,4979.5,1400.0,1470.0,0.0,2658.2,2141.8
119668506,62,1,1,1.0,95041.6666666667,95041.6666666667,13456.03,13456.03,497.95,1229.72,0.0,1410.0,0.0,0.0,3664.0,0.0,600.0,0.0,5196.0,858.36
294102869,62,2,1,2.0,30333.3333333333,15166.6666666667,14271.054,7135.527,2264.59,2286.24,2500.0,1460.0,0.0,1862.8,0.0,1750.0,1200.0,0.0,0.0,947.424
575860300,62,2,2,1.0,45008.3333333333,22504.1666666667,7010.53,3505.265,1987.47,0.0,0.0,740.0,2083.06,0.0,0.0,500.0,1700.0,0.0,0.0,0.0
933149182,62,3,1,3.0,9583.33333333333,3194.44444444444,18108.65,6036.21666666667,5412.5,0.0,1250.0,5450.0,775.07,3464.0,0.0,600.0,600.0,0.0,0.0,557.08
413915218,62,5,4,1.25,47500.0,9500.0,23000.53,4600.106,4741.35,1039.2,2600.0,2550.0,1768.0,0.0,1282.9,2166.0,1100.0,0.0,5629.0,124.08
54486425,62,3,1,3.0,54166.6666666667,18055.5555555556,59536.2,19845.4,1732.0,606.2,0.0,2050.0,1280.0,0.0,49535.0,1933.0,2000.0,0.0,0.0,400.0
749130362,62,7,2,3.5,23450.0,3350.0,9865.42,1409.34571428571,2268.92,0.0,2120.0,3500.0,0.0,0.0,160.0,650.0,600.0,0.0,216.5,350.0
221751321,62,1,1,1.0,15166.6666666667,15166.6666666667,10126.85,10126.85,1060.85,0.0,1700.0,1725.0,1160.0,3231.0,450.0,350.0,450.0,0.0,0.0,0.0
429784190,62,4,2,2.0,23300.0,5825.0,18760.45,4690.1125,5165.69,0.0,2350.0,1299.4,1017.55,0.0,4711.0,380.0,1604.81,0.0,1299.0,933.0
275858741,62,2,2,1.0,23300.0,11650.0,14332.85,7166.425,3944.63,0.0,4400.0,2977.0,1160.0,0.0,0.0,500.0,650.0,0.0,0.0,701.22
965957195,62,5,5,1.0,52966.6666666667,10593.3333333333,34012.9163333333,6802.58326666667,3897.0,0.0,5500.0,4025.0,0.0,320.0,4593.26633333334,1100.0,5350.0,0.0,6495.0,2732.65
123075219,62,1,1,1.0,24916.6666666667,24916.6666666667,9031.34,9031.34,2459.44,0.0,2230.0,1215.0,264.0,0.0,1600.0,400.0,862.9,0.0,0.0,0.0
208496589,62,3,2,1.5,56548.3333333333,18849.4444444444,15780.08,5260.02666666667,3061.31,0.0,0.0,5980.65,1237.5,0.0,1205.0,928.0,479.9,0.0,1732.0,1155.72
453840359,62,5,2,2.5,23885.02,4777.004,13398.985,2679.797,6016.535,0.0,990.0,4526.35,0.0,86.6,0.0,949.5,530.0,0.0,0.0,300.0
264456972,62,1,1,1.0,27083.3333333333,27083.3333333333,17403.77,17403.77,3433.69,0.0,2800.0,608.0,2784.0,0.0,1859.0,400.0,3070.0,0.0,1732.0,717.08
231914213,62,1,1,1.0,29500.0,29500.0,67734.824,67734.824,3606.89,1169.1,1570.0,583.39,0.0,2165.0,53739.0,1150.0,2108.47,0.0,1088.0,554.974
924243932,62,2,1,2.0,24283.3333333333,12141.6666666667,12495.1549,6247.57745,2535.9944,346.4,0.0,1096.0,207.4503,2000.0,3745.4,1340.0,0.0,0.0,0.0,1223.9102
207445029,62,1,1,1.0,27083.3333333333,27083.3333333333,17240.05,17240.05,0.0,1363.95,0.0,10890.0,0.0,0.0,3031.0,900.0,900.0,0.0,0.0,155.1
466593904,62,2,1,2.0,53000.0,26500.0,10594.515,5297.2575,4007.415,3377.4,0.0,700.0,0.0,0.0,0.0,1949.5,250.0,0.0,0.0,310.2
379267294,62,1,1,1.0,33000.0,33000.0,10547.1302,10547.1302,2402.8902,0.0,800.0,875.0,0.0,0.0,3897.0,2200.0,0.0,0.0,0.0,372.24
824605456,62,5,1,5.0,20000.0,4000.0,52386.105,10477.221,5460.13,0.0,2520.0,2346.52,3329.9,1741.89,5629.0,1958.65,1176.0,18850.0,3637.2,5736.815
791927259,62,2,2,1.0,22750.0,11375.0,6966.865,3483.4325,3531.115,0.0,0.0,783.0,402.75,0.0,0.0,1600.0,650.0,0.0,0.0,0.0
903162119,62,5,2,2.5,31200.0,6240.0,11922.15,2384.43,6607.58,259.8,0.0,1045.0,138.56,0.0,3061.31,0.0,680.0,0.0,0.0,129.9
178268722,62,1,1,1.0,7800.0,7800.0,6992.8393,6992.8393,4689.0003,0.0,0.0,941.825,471.104,0.0,0.0,240.91,650.0,0.0,0.0,0.0
57428065,62,1,1,1.0,5500.0,5500.0,4389.97,4389.97,1311.99,588.88,0.0,1536.0,0.0,0.0,0.0,303.1,650.0,0.0,0.0,0.0
791559519,62,4,2,2.0,13575.0,3393.75,9991.83,2497.9575,4074.53,259.8,0.0,5037.5,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0
698643270,62,5,2,2.5,8900.0,1780.0,14443.345,2888.669,5715.6,0.0,2280.0,1746.485,2595.1,0.0,1212.4,480.0,53.76,0.0,0.0,360.0
691346924,62,3,3,1.0,13650.0,4550.0,7424.97,2474.99,2719.24,588.88,700.0,827.09,0.0,0.0,72.0,1244.0,620.0,0.0,0.0,653.76
281438810,62,4,2,2.0,28000.0,7000.0,9933.6,2483.4,1818.6,0.0,600.0,985.0,0.0,0.0,0.0,1600.0,3430.0,1000.0,0.0,500.0
767052871,62,4,2,2.0,60001.3333333333,15000.3333333333,14601.2253,3650.306325,1032.3153,982.91,2628.0,1400.0,352.0,0.0,0.0,3106.0,3700.0,0.0,0.0,1400.0
406434484,62,3,2,1.5,36125.0,12041.6666666667,20961.5158,6987.17193333333,3036.4558,0.0,3560.0,6950.0,1322.0,0.0,0.0,3600.0,2200.0,0.0,0.0,293.06
36931756,62,2,1,2.0,35000.0,17500.0,9869.51,4934.755,982.91,0.0,500.0,1235.0,503.1,0.0,0.0,1600.0,3100.0,0.0,1688.7,259.8
658461160,62,4,1,4.0,50150.0,12537.5,35943.51,8985.8775,6023.03,0.0,3700.0,3940.0,4047.2,200.0,0.0,4680.0,5593.0,1000.0,4936.2,1824.08
245428345,62,5,1,5.0,4700.0,940.0,10397.57,2079.514,6005.71,0.0,1000.0,510.26,0.0,2165.0,0.0,0.0,550.0,0.0,0.0,166.6
364621574,62,1,1,1.0,7000.0,7000.0,3959.03,3959.03,1918.19,519.6,0.0,650.0,121.24,0.0,0.0,0.0,750.0,0.0,0.0,0.0
112301520,62,2,2,1.0,24583.3333333333,12291.6666666667,29961.525,14980.7625,5079.09,1039.2,0.0,1113.0,121.24,0.0,18186.0,1850.0,860.0,0.0,1117.14,595.855
195029925,62,2,1,2.0,6000.0,3000.0,21766.38,10883.19,10543.55,866.0,5000.0,1888.5,350.73,952.6,866.0,0.0,0.0,0.0,0.0,1299.0
810057272,62,2,2,1.0,37916.6666666667,18958.3333333333,20744.04756,10372.02378,10156.15356,449.454,1800.0,1016.5,1788.29,168.87,2549.0,933.0,1050.0,0.0,0.0,832.78
330867441,62,2,1,2.0,49866.5,24933.25,117568.011,58784.0055,8320.961,4446.91,4500.0,17500.0,649.5,1759.6,65856.0,3500.0,7123.0,0.0,2987.7,924.34
255111374,62,2,1,2.0,7500.0,3750.0,14680.892,7340.446,5725.992,433.0,120.0,1728.0,360.0,200.0,128.0,733.0,4452.9,0.0,0.0,800.0
764311353,62,1,1,1.0,48000.0,48000.0,29430.686,29430.686,6695.046,675.48,1400.0,4364.0,1668.48,0.0,3465.0,3800.0,2990.0,0.0,411.35,3961.33
529214772,62,1,1,1.0,9338.33333333333,9338.33333333333,16338.46,16338.46,3637.2,0.0,0.0,1316.365,781.565,9000.0,129.9,200.0,0.0,0.0,757.75,515.68
799487583,62,3,3,1.0,39858.6666666667,13286.2222222222,2095.7,698.566666666667,0.0,519.6,0.0,366.1,0.0,600.0,0.0,0.0,610.0,0.0,0.0,0.0
977205723,62,4,2,2.0,50916.6666666667,12729.1666666667,20228.3416,5057.0854,9816.1966,0.0,4500.0,809.495,0.0,250.0,0.0,1849.5,677.94,0.0,2121.7,203.51
867594622,62,4,1,4.0,20000.0,5000.0,25161.135,6290.28375,8976.09,1584.78,5680.0,675.925,307.59,300.0,2099.0,1800.0,3100.0,0.0,0.0,637.75
467392610,62,4,1,4.0,39330.0,9832.5,77862.01,19465.5025,12396.79,1039.2,12940.0,2271.41,4244.33,12414.3,11352.0,2220.0,8270.0,56.0,5650.65,5007.33
822242059,62,1,1,1.0,16975.0,16975.0,25950.44,25950.44,2619.65,0.0,200.0,1650.0,120.0,1407.25,18186.0,300.0,870.0,0.0,597.54,0.0
299002826,62,1,1,1.0,11808.3333333333,11808.3333333333,5709.94,5709.94,1164.77,0.0,0.0,3550.0,0.0,0.0,0.0,433.0,350.0,0.0,0.0,212.17
432376892,62,3,1,3.0,11666.6666666667,3888.88888888889,13166.7834,4388.9278,2593.5834,0.0,720.0,6954.0,160.0,0.0,606.2,433.0,1700.0,0.0,0.0,0.0
5330062,62,1,1,1.0,11000.0,11000.0,13041.5475,13041.5475,3538.3461,1645.4,0.0,1435.0,424.2534,0.0,4197.25,303.1,740.0,0.0,606.2,151.998
90562347,62,1,1,1.0,27083.3333333333,27083.3333333333,9937.32,9937.32,4018.24,0.0,1490.0,1900.0,100.0,0.0,329.08,700.0,1100.0,0.0,0.0,300.0
703973333,62,2,1,2.0,32500.0,16250.0,10590.434,5295.217,1817.734,0.0,200.0,2750.0,170.0,0.0,0.0,1600.0,2660.0,0.0,1082.5,310.2
808945915,62,5,5,1.0,68453.58,13690.716,17396.1707666667,3479.23415333333,4408.3297,0.0,1500.0,2300.0,48.0,0.0,4705.61306666667,1879.0,858.068,0.0,1299.0,398.16
50560583,62,5,2,2.5,28000.0,5600.0,14694.32,2938.864,4096.18,281.45,200.0,3350.0,194.85,0.0,3654.7,1200.0,1500.0,0.0,0.0,217.14
457103029,62,2,1,2.0,38166.6666666667,19083.3333333333,18149.69,9074.845,3139.25,476.3,650.0,2350.0,120.0,160.0,8227.0,1160.0,1250.0,200.0,0.0,417.14
90384726,62,3,2,1.5,17570.8633333333,5856.95444444444,14568.3771,4856.1257,5263.0717,194.85,500.0,1200.0,261.8554,0.0,2078.4,3060.0,1700.0,0.0,0.0,310.2
491037871,62,4,2,2.0,36416.6666666667,9104.16666666667,24698.441,6174.61025,6465.123,909.3,3250.0,1500.0,1800.0,0.0,4747.5,2980.0,2186.6,0.0,303.1,556.818
224155901,62,5,1,5.0,12500.0,2500.0,16902.3034,3380.46068,6092.2234,1190.75,4850.0,400.0,64.0,500.0,0.0,856.5,2680.0,0.0,0.0,268.83
4241263,62,1,1,1.0,11808.3333333333,11808.3333333333,11370.84,11370.84,4970.84,0.0,0.0,4700.0,1150.0,0.0,0.0,350.0,200.0,0.0,0.0,0.0
655803377,62,2,2,1.0,24403.58,12201.79,9089.7967,4544.89835,3844.9967,0.0,550.0,1000.0,170.0,0.0,1991.8,433.0,800.0,0.0,0.0,300.0
25979596,62,1,1,1.0,32500.0,32500.0,14021.2247,14021.2247,2989.3887,0.0,590.0,2635.45,0.0,0.0,3880.0,699.0,1310.0,0.0,1428.9,488.486
897472355,62,4,1,4.0,13000.0,3250.0,11831.08,2957.77,1485.19,108.25,0.0,6500.0,221.91,1104.15,329.08,0.0,1000.0,0.0,0.0,1082.5
967924728,62,2,2,1.0,56833.3333333333,28416.6666666667,18224.587878,9112.293939,5775.1808,1580.45,0.0,2165.775,2230.0,0.0,2944.4,2027.98,1150.0,0.0,0.0,350.802078
679725350,62,4,2,2.0,36986.9133333333,9246.72833333333,21201.23,5300.3075,4308.35,0.0,3400.0,2200.0,0.0,0.0,6189.0,1416.5,2600.0,0.0,0.0,1087.38
41173020,62,4,2,2.0,8300.0,2075.0,8643.8174,2160.95435,3802.4761,306.997,800.0,1200.0,371.1243,0.0,493.62,0.0,1519.6,0.0,0.0,150.0
903451658,62,2,1,2.0,8983.33333333333,4491.66666666667,22714.5235,11357.26175,6499.33,2325.21,2425.0,1500.0,1298.28,0.0,950.113499999999,700.0,5631.1,0.0,1052.19,333.3
338186511,62,1,1,1.0,26083.0,26083.0,17563.0512,17563.0512,1535.5912,1342.3,3250.0,3000.0,1211.39,1500.0,2373.0,460.0,1160.0,0.0,0.0,1730.77
286601365,62,2,2,1.0,21000.0,10500.0,21890.8937,10945.44685,7190.9176,519.6,3020.0,3100.0,228.3,2613.0251,883.32,250.0,2811.94,0.0,6.4,1267.391
268073233,62,1,1,1.0,25166.6666666667,25166.6666666667,24423.3287,24423.3287,8251.2047,0.0,2680.0,4500.0,129.9,736.1,0.0,500.0,4138.56,0.0,1688.7,1798.864
450488031,62,1,1,1.0,24897.6666666667,24897.6666666667,14407.56,14407.56,1879.22,0.0,4070.0,3724.0,0.0,0.0,0.0,650.0,1185.34,0.0,1299.0,1600.0
481631291,62,2,2,1.0,50166.6666666667,25083.3333333333,27734.9518,13867.4759,7637.6004,433.0,710.0,3000.0,1562.8344,0.0,3097.4,633.0,4644.95,0.0,1112.377,4903.79
897151779,62,3,2,1.5,7394.07333333333,2464.69111111111,5840.34,1946.78,2290.57,1212.4,900.0,1224.37,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0
781355472,62,1,1,1.0,7000.0,7000.0,12972.96,12972.96,2983.37,519.6,830.0,1092.11,528.26,4800.0,883.32,200.0,1136.3,0.0,0.0,0.0
908575430,62,7,6,1.17,54984.0,7854.85714285714,19044.795,2720.685,5161.36,194.85,9600.0,681.885,664.0,0.0,0.0,1300.0,450.0,0.0,822.7,170.0
848115364,62,4,2,2.0,16905.0,4226.25,15877.34,3969.335,6798.1,0.0,6655.0,867.18,255.51,0.0,0.0,929.0,372.55,0.0,0.0,0.0
359213658,62,5,3,1.67,40506.2466666667,8101.24933333334,10810.8786428571,2162.17572857143,0.0,0.0,2800.0,1310.0,3340.0,0.0,1527.87864285714,933.0,800.0,0.0,0.0,100.0
132114173,62,1,1,1.0,10291.6666666667,10291.6666666667,8520.766,8520.766,0.0,0.0,0.0,2000.0,2100.0,0.0,300.0,1900.0,2040.85,0.0,0.0,179.916
6523979,62,2,2,1.0,21250.0,10625.0,5281.36,2640.68,1693.03,1303.33,1160.0,625.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
565681619,62,2,2,1.0,47016.6666666667,23508.3333333333,14852.6404,7426.3202,7162.4695,368.05,0.0,1576.5,135.096,0.0,1732.0,810.0,1200.0,0.0,1012.9169,855.608
715623337,62,1,1,1.0,8833.33333333333,8833.33333333333,6431.7,6431.7,1385.6,0.0,0.0,1865.0,129.9,0.0,256.0,2022.0,300.0,0.0,0.0,473.2
305526805,62,4,3,1.33,40438.3333333333,10109.5833333333,9983.46,2495.865,1307.66,0.0,300.0,1950.0,0.0,300.0,833.0,2200.0,2100.0,0.0,692.8,300.0
998058511,62,3,2,1.5,43983.3333333333,14661.1111111111,22234.85,7411.61666666667,6148.6,476.3,3700.0,1085.0,811.47,0.0,4631.0,2260.0,2480.0,400.0,0.0,242.48
61011418,62,2,1,2.0,21163.3333333333,10581.6666666667,29181.06,14590.53,3888.34,1004.56,0.0,2030.0,448.0,2400.0,4118.0,1590.0,8290.0,0.0,3464.0,1948.16
357272171,62,4,1,4.0,31833.3333333333,7958.33333333333,25350.701,6337.67525,5073.461,0.0,2950.0,1075.0,0.0,8000.0,4570.0,1500.0,1560.0,0.0,0.0,622.24
424926733,62,4,2,2.0,37633.3333333333,9408.33333333333,44688.3163333333,11172.0790833333,9383.11,562.9,3362.0,3150.0,647.0,0.0,17753.2663333333,1900.0,7057.8,0.0,0.0,872.24
205035068,62,2,1,2.0,18000.0,9000.0,16638.33,8319.165,6252.52,281.45,1551.0,2100.0,0.0,0.0,3464.0,370.0,1731.2,0.0,0.0,888.16
898870625,62,7,3,2.33,50316.6666666667,7188.09523809524,29692.6697,4241.80995714286,15752.8431,0.0,0.0,2150.0,1328.6727,0.0,6062.0,1216.0,1876.3,0.0,0.0,1306.8539
106185664,62,1,1,1.0,28169.5,28169.5,18580.83,18580.83,5070.43,346.4,3160.0,6050.0,1288.0,0.0,866.0,1200.0,600.0,0.0,0.0,0.0
299661058,62,1,1,1.0,18000.0,18000.0,7754.8575,7754.8575,1830.5075,844.35,2960.0,600.0,420.0,0.0,0.0,0.0,850.0,0.0,0.0,250.0
796342980,62,3,2,1.5,10037.53,3345.84333333333,8855.19,2951.73,2286.24,281.45,2690.0,825.0,300.0,0.0,1106.0,216.5,970.0,0.0,0.0,180.0
785911014,62,4,1,4.0,11612.59,2903.1475,9152.46,2288.115,1957.16,0.0,4060.0,1750.0,360.0,0.0,0.0,245.3,780.0,0.0,0.0,0.0
967867873,62,5,4,1.25,57133.3333333333,11426.6666666667,30029.99,6005.998,8157.72,324.75,11463.0,1475.0,108.28,0.0,4763.0,1716.0,1400.0,0.0,0.0,622.24
133036280,62,1,1,1.0,15166.6666666667,15166.6666666667,591.96,591.96,268.46,0.0,0.0,323.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109066734,62,3,2,1.5,34650.0,11550.0,21541.1517,7180.3839,3492.1017,0.0,0.0,11230.0,0.0,1101.05,2598.0,1650.0,650.0,0.0,0.0,820.0
865019654,62,5,3,1.67,53060.0,10612.0,6404.22,1280.844,2736.56,0.0,0.0,861.5,0.0,0.0,0.0,1500.0,1058.0,0.0,0.0,248.16
355941030,62,9,3,3.0,46683.3333333333,5187.03703703704,17147.4707666667,1905.27452962963,8361.7496,251.14,1925.0,982.38,69.28,0.0,974.571166666666,2489.52,1690.57,0.0,0.0,403.26
713135019,62,3,1,3.0,5333.33333333333,1777.77777777778,5564.008,1854.66933333333,623.52,0.0,1600.0,1456.49,0.0,0.0,1299.0,433.0,0.0,0.0,0.0,151.998
392407876,62,7,3,2.33,40066.6666666667,5723.80952380952,7596.37,1085.19571428571,3892.67,519.6,1470.0,761.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.6
933777919,62,1,1,1.0,8933.33333333333,8933.33333333333,5319.985,5319.985,1359.62,714.45,0.0,274.025,164.54,0.0,433.0,300.0,1474.35,0.0,0.0,600.0
719658998,62,4,4,1.0,21750.0,5437.5,1939.465,484.86625,1034.87,259.8,0.0,644.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643305292,62,3,3,1.0,27416.6666666667,9138.88888888889,10446.3747,3482.1249,4451.6297,259.8,2600.0,459.845,0.0,1602.1,433.0,0.0,640.0,0.0,0.0,0.0
958089495,62,2,2,1.0,63666.6666666667,31833.3333333333,17507.2691,8753.63455,8552.9624,0.0,0.0,3141.25,0.0,952.6,3464.0,500.0,680.0,0.0,0.0,216.4567
649401257,62,3,2,1.5,30333.3333333333,10111.1111111111,16378.443,5459.481,4107.438,909.3,2200.0,759.565,424.4,0.0,1645.4,2080.0,680.0,0.0,2381.5,1190.84
25185804,62,1,1,1.0,18666.6666666667,18666.6666666667,3294.5,3294.5,1515.5,866.0,0.0,486.5,0.0,0.0,0.0,426.5,0.0,0.0,0.0,0.0
956148007,62,3,2,1.5,19386.6666666667,6462.22222222222,16107.717,5369.239,3981.002,0.0,450.0,6543.145,363.72,194.85,0.0,715.0,3540.0,0.0,0.0,320.0
370354657,62,5,3,1.67,19100.0,3820.0,10215.02,2043.004,7503.89,0.0,0.0,450.28,108.25,0.0,0.0,0.0,1200.0,0.0,0.0,952.6
421274956,62,2,2,1.0,13440.0,6720.0,6607.7194,3303.8597,4112.5474,0.0,445.0,0.0,848.689,0.0,562.9,0.0,400.0,0.0,0.0,238.583
313420179,62,5,4,1.25,57845.5733333333,11569.1146666667,24824.84,4964.968,14135.285,346.4,0.0,1741.96,376.71,5721.25,0.0,889.7,793.0,0.0,129.9,690.635
795281390,62,2,2,1.0,12100.0,6050.0,15163.385,7581.6925,3808.235,225.16,3400.0,5627.58,560.01,0.0,62.8,773.2,360.0,0.0,346.4,0.0
626310024,62,2,2,1.0,32333.3333333333,16166.6666666667,11920.96,5960.48,3264.82,701.46,2230.0,1743.0,244.4,350.0,974.25,1006.5,449.6,0.0,649.5,307.43
721252932,62,3,1,3.0,27250.0,9083.33333333333,23414.43,7804.81,8534.43,0.0,9200.0,1990.0,0.0,0.0,500.0,790.0,2400.0,0.0,0.0,0.0
677311153,62,4,3,1.33,22200.0,5550.0,12661.45,3165.3625,2424.8,216.5,6100.0,1227.76,1512.49,0.0,0.0,629.9,550.0,0.0,0.0,0.0
921729818,62,1,1,1.0,16083.3333333333,16083.3333333333,19219.39,19219.39,10175.5,0.0,2480.0,3352.73,1951.9,0.0,0.0,119.86,360.0,0.0,0.0,779.4
620123558,62,1,1,1.0,20193.3333333333,20193.3333333333,6145.628,6145.628,2068.008,173.2,1520.0,1116.05,248.87,0.0,0.0,0.0,370.0,0.0,649.5,0.0
280408922,62,3,1,3.0,14843.6666666667,4947.88888888889,18855.89,6285.29666666667,10595.51,519.6,5000.0,1742.93,0.0,541.25,0.0,0.0,370.0,0.0,86.6,0.0
